img;score
000467\000008.png;[0.44509187]
000468\000001.png;[0.5034848]
000468\000002.png;[0.50517416]
000468\000003.png;[0.5216182]
000468\000004.png;[0.48857749]
000468\000005.png;[0.34190816]
000468\000006.png;[0.5208809]
000469\000001.png;[0.48606956]
000469\000002.png;[0.32258567]
000469\000003.png;[0.3301756]
000469\000004.png;[0.40729338]
000469\000005.png;[0.36603922]
000469\000006.png;[0.45347908]
000469\000007.png;[0.37814492]
000469\000008.png;[0.32645246]
000469\000009.png;[0.25859666]
000469\000010.png;[0.34612963]
000469\000011.png;[0.45678586]
000469\000012.png;[0.43217525]
000469\000013.png;[0.37853435]
000469\000014.png;[0.39649835]
000469\000015.png;[0.5718412]
000469\000016.png;[0.3406042]
000469\000017.png;[0.45770258]
000469\000018.png;[0.46657944]
000469\000019.png;[0.33517775]
000469\000020.png;[0.40501237]
000469\000021.png;[0.47700438]
000469\000022.png;[0.39542735]
000469\000023.png;[0.34873426]
000470\000001.png;[0.23229209]
000470\000002.png;[0.30551693]
000470\000003.png;[0.278224]
000470\000004.png;[0.458576]
000470\000005.png;[0.42750973]
000470\000006.png;[0.35836425]
000470\000007.png;[0.34351337]
000470\000008.png;[0.4323302]
000471\000001.png;[0.39309305]
000471\000002.png;[0.503247]
000471\000003.png;[0.33030376]
000471\000004.png;[0.3909344]
000471\000005.png;[0.33238885]
000471\000006.png;[0.53219056]
000471\000007.png;[0.4837264]
000471\000008.png;[0.47623026]
000472\000001.png;[0.2603416]
000472\000002.png;[0.26438758]
000472\000003.png;[0.17742625]
000472\000004.png;[0.18555453]
000472\000005.png;[0.2590118]
000472\000006.png;[0.27009058]
000472\000007.png;[0.22659025]
000472\000008.png;[0.22631857]
000472\000009.png;[0.29394463]
000472\000010.png;[0.23276588]
000472\000011.png;[0.36100218]
000472\000012.png;[0.34446016]
000472\000013.png;[0.35423794]
000472\000014.png;[0.31277797]
000472\000015.png;[0.28155917]
000472\000016.png;[0.2825188]
000472\000017.png;[0.18867889]
000472\000018.png;[0.10598314]
000472\000019.png;[0.13960925]
000472\000020.png;[0.18969575]
000473\000001.png;[0.2637594]
000473\000002.png;[0.09262824]
000473\000003.png;[0.20037869]
000473\000004.png;[0.36164588]
000474\000001.png;[0.46246922]
000474\000002.png;[0.4405943]
000474\000003.png;[0.4406547]
000474\000004.png;[0.4837697]
000474\000005.png;[0.39928102]
000474\000006.png;[0.44589037]
000475\000001.png;[0.38828993]
000475\000002.png;[0.45871013]
000475\000003.png;[0.36629796]
000475\000004.png;[0.30508944]
000476\000001.png;[0.39621228]
000476\000002.png;[0.34463355]
000476\000003.png;[0.5511455]
000476\000004.png;[0.5142566]
000477\000002.png;[0.2764256]
000477\000003.png;[0.4996599]
000477\000004.png;[0.5064044]
000477\000005.png;[0.28442547]
000477\000006.png;[0.42426527]
000477\000007.png;[0.42765906]
000478\000001.png;[0.47062528]
000478\000002.png;[0.47206956]
000478\000003.png;[0.4735959]
000478\000004.png;[0.44232154]
000478\000005.png;[0.45330837]
000478\000006.png;[0.50940186]
000478\000007.png;[0.49162865]
000478\000008.png;[0.43063784]
000478\000009.png;[0.48545825]
000478\000010.png;[0.52376467]
000478\000011.png;[0.33832943]
000478\000012.png;[0.42735714]
000479\000001.png;[0.43886697]
000479\000002.png;[0.4525132]
000479\000003.png;[0.43474215]
000479\000004.png;[0.42458543]
000479\000005.png;[0.33356488]
000479\000006.png;[0.3452406]
000480\000001.png;[0.46672386]
000480\000002.png;[0.49582922]
000480\000003.png;[0.42169705]
000480\000004.png;[0.5135962]
000480\000005.png;[0.48210597]
000480\000006.png;[0.44007716]
000480\000007.png;[0.4393624]
000480\000008.png;[0.31546247]
000480\000009.png;[0.32933465]
000481\000001.png;[0.29808822]
000481\000002.png;[0.4262988]
000481\000003.png;[0.30049366]
000481\000004.png;[0.17501077]
000481\000005.png;[0.25423884]
000481\000006.png;[0.36702654]
000481\000007.png;[0.37399942]
000481\000008.png;[0.4546264]
000481\000009.png;[0.38523304]
000481\000010.png;[0.27555823]
000481\000011.png;[0.423522]
000481\000012.png;[0.4021311]
000481\000013.png;[0.40370762]
000481\000014.png;[0.34210503]
000481\000015.png;[0.10726011]
000481\000016.png;[0.40325132]
000481\000017.png;[0.44967097]
000481\000018.png;[0.4701587]
000481\000019.png;[0.41255182]
000482\000001.png;[0.49034148]
000482\000002.png;[0.4778763]
000482\000003.png;[0.54118264]
000482\000004.png;[0.5403118]
000482\000005.png;[0.5377494]
000482\000006.png;[0.58850104]
000483\000001.png;[0.3359251]
000483\000002.png;[0.31384447]
000483\000003.png;[0.46378613]
000483\000004.png;[0.37832743]
000483\000005.png;[0.2029658]
000483\000006.png;[0.29085168]
000483\000007.png;[0.25887892]
000484\000001.png;[0.17954487]
000484\000002.png;[0.16555631]
000484\000003.png;[0.20734578]
000484\000004.png;[0.18652683]
000485\000001.png;[0.4190277]
000485\000002.png;[0.58725697]
000485\000003.png;[0.53460395]
000485\000004.png;[0.21513611]
000486\000001.png;[0.30903047]
000486\000002.png;[0.3483043]
000486\000003.png;[0.4620051]
000486\000004.png;[0.4533593]
000486\000005.png;[0.27252495]
000486\000006.png;[0.3043141]
000486\000007.png;[0.19951344]
000486\000008.png;[0.2511386]
000487\000001.png;[0.21706834]
000487\000002.png;[0.26997417]
000487\000003.png;[0.21559924]
000487\000004.png;[0.2251361]
000487\000005.png;[0.22183725]
000487\000006.png;[0.23199952]
000488\000001.png;[0.17166474]
000488\000002.png;[0.154145]
000488\000003.png;[0.24993005]
000488\000004.png;[0.15511447]
000488\000005.png;[0.21854794]
000488\000006.png;[0.42317086]
000489\000001.png;[0.2504842]
000489\000002.png;[0.26198378]
000489\000003.png;[0.2188037]
000489\000004.png;[0.12352216]
000490\000001.png;[0.22501841]
000490\000002.png;[0.14843762]
000490\000003.png;[0.14741561]
000490\000004.png;[0.23465744]
000490\000005.png;[0.2730197]
000491\000001.png;[0.25467536]
000491\000002.png;[0.3446131]
000491\000003.png;[0.2953216]
000491\000004.png;[0.26447555]
000491\000005.png;[0.29351488]
000492\000001.png;[0.21789029]
000492\000002.png;[0.2833926]
000492\000003.png;[0.29828104]
000492\000004.png;[0.17752597]
000492\000005.png;[0.19150567]
000493\000001.png;[0.19989073]
000493\000002.png;[0.25144503]
000493\000003.png;[0.2731353]
000493\000004.png;[0.32646236]
000494\000001.png;[0.19501063]
000494\000002.png;[0.33038747]
000494\000003.png;[0.2914514]
000494\000004.png;[0.3309329]
000494\000005.png;[0.23619479]
000494\000006.png;[0.24253619]
000494\000007.png;[0.16206822]
000495\000001.png;[0.29264167]
000495\000002.png;[0.33881706]
000495\000003.png;[0.42502528]
000495\000004.png;[0.3785022]
000495\000005.png;[0.27849868]
000495\000006.png;[0.24970606]
000496\000001.png;[0.33023134]
000496\000002.png;[0.3086421]
000496\000003.png;[0.26258647]
000496\000004.png;[0.43502927]
000496\000005.png;[0.34989682]
000496\000006.png;[0.398048]
000496\000007.png;[0.33640733]
000496\000008.png;[0.36240128]
000496\000009.png;[0.38014644]
000496\000010.png;[0.3673702]
000496\000011.png;[0.36073261]
000497\000001.png;[0.3160181]
000497\000002.png;[0.25505754]
000497\000003.png;[0.40035996]
000497\000004.png;[0.21983543]
000498\000001.png;[0.39754957]
000498\000002.png;[0.48896503]
000498\000003.png;[0.3584262]
000498\000004.png;[0.4275341]
000498\000005.png;[0.22605294]
000498\000006.png;[0.35856465]
000498\000007.png;[0.26845998]
000498\000008.png;[0.3601624]
000498\000009.png;[0.23608613]
000498\000010.png;[0.50491637]
000498\000011.png;[0.3469105]
000499\000001.png;[0.37976012]
000499\000002.png;[0.3316742]
000499\000003.png;[0.3580659]
000499\000004.png;[0.3052256]
000499\000005.png;[0.31415397]
000499\000006.png;[0.34761393]
000499\000007.png;[0.3372919]
000499\000008.png;[0.33321008]
000499\000009.png;[0.46098605]
000499\000010.png;[0.29722995]
000500\000001.png;[0.23409736]
000500\000002.png;[0.1405614]
000500\000003.png;[0.27538964]
000500\000004.png;[0.13305396]
000500\000005.png;[0.3018895]
000500\000006.png;[0.24604684]
000501\000001.png;[0.35259292]
000501\000002.png;[0.32736966]
000501\000003.png;[0.23384768]
000501\000004.png;[0.30096725]
000501\000005.png;[0.41368687]
000501\000006.png;[0.20204687]
000501\000007.png;[0.35488418]
000501\000008.png;[0.4020256]
000501\000009.png;[0.29989615]
000501\000010.png;[0.21198955]
000501\000011.png;[0.3373771]
000501\000012.png;[0.38113564]
000501\000013.png;[0.35688612]
000501\000014.png;[0.27003518]
000501\000015.png;[0.280704]
000502\000001.png;[0.4092698]
000502\000002.png;[0.40934157]
000502\000003.png;[0.36774683]
000502\000004.png;[0.3431116]
000502\000005.png;[0.32336244]
000502\000006.png;[0.3625926]
000502\000007.png;[0.34241292]
000502\000008.png;[0.4377899]
000502\000009.png;[0.44788995]
000502\000010.png;[0.33230537]
000502\000011.png;[0.35537994]
000502\000012.png;[0.43128222]
000502\000013.png;[0.4744264]
000502\000014.png;[0.39248425]
000502\000015.png;[0.39084864]
000502\000016.png;[0.4138617]
000502\000017.png;[0.4102623]
000502\000018.png;[0.35902825]
000502\000019.png;[0.41588843]
000502\000020.png;[0.3857112]
000503\000001.png;[0.2671297]
000503\000002.png;[0.27089086]
000503\000003.png;[0.21018732]
000503\000004.png;[0.22433937]
000504\000001.png;[0.2797091]
000504\000002.png;[0.30943653]
000504\000003.png;[0.31646734]
000504\000004.png;[0.32092887]
000504\000005.png;[0.32613933]
000504\000006.png;[0.31082335]
000504\000007.png;[0.37444073]
000504\000008.png;[0.1755667]
000504\000009.png;[0.28893027]
000504\000010.png;[0.34862915]
000505\000001.png;[0.31706178]
000505\000002.png;[0.3641304]
000505\000003.png;[0.32799572]
000505\000004.png;[0.45210147]
000505\000005.png;[0.4067598]
000505\000006.png;[0.37791768]
000505\000007.png;[0.38390592]
000505\000008.png;[0.418514]
000505\000009.png;[0.33939612]
000505\000010.png;[0.33387652]
000505\000011.png;[0.37054673]
000505\000012.png;[0.3743096]
000505\000013.png;[0.3133634]
000505\000014.png;[0.23641887]
000505\000015.png;[0.21594757]
000506\000001.png;[0.2641086]
000506\000002.png;[0.2796352]
000506\000003.png;[0.19768265]
000506\000004.png;[0.28491625]
000506\000005.png;[0.26737544]
000506\000006.png;[0.24555537]
000506\000007.png;[0.25790524]
000506\000008.png;[0.25775766]
000506\000009.png;[0.22483724]
000506\000010.png;[0.35626084]
000506\000011.png;[0.29398152]
000506\000012.png;[0.29493624]
000506\000013.png;[0.13511887]
000507\000001.png;[0.43281907]
000507\000002.png;[0.49063057]
000507\000003.png;[0.44468364]
000507\000004.png;[0.45222807]
000507\000005.png;[0.45362407]
000507\000006.png;[0.39757913]
000507\000007.png;[0.4437462]
000507\000008.png;[0.3701809]
000507\000009.png;[0.4138406]
000507\000010.png;[0.3485805]
000507\000011.png;[0.4718985]
000507\000012.png;[0.34728542]
000507\000013.png;[0.3658632]
000507\000014.png;[0.28516364]
000507\000015.png;[0.41270643]
000507\000016.png;[0.48207575]
000507\000017.png;[0.387844]
000507\000018.png;[0.28256893]
000507\000019.png;[0.30633146]
000507\000020.png;[0.29737064]
000508\000001.png;[0.20668823]
000508\000002.png;[0.2661354]
000508\000003.png;[0.28113988]
000508\000004.png;[0.23617741]
000508\000005.png;[0.3632151]
000508\000006.png;[0.270249]
000508\000007.png;[0.38922054]
000508\000008.png;[0.35047263]
000508\000009.png;[0.31907982]
000508\000010.png;[0.47530705]
000508\000011.png;[0.27894294]
000508\000012.png;[0.29229608]
000508\000013.png;[0.25553954]
000508\000014.png;[0.28205982]
000508\000015.png;[0.29522976]
000508\000016.png;[0.3873062]
000508\000017.png;[0.5455602]
000508\000018.png;[0.32472864]
000508\000019.png;[0.3189876]
000508\000020.png;[0.45855212]
000508\000021.png;[0.12265927]
000509\000001.png;[0.26720268]
000509\000002.png;[0.2699634]
000509\000003.png;[0.31043068]
000509\000004.png;[0.11301887]
000509\000005.png;[0.20468295]
000509\000006.png;[0.2038857]
000509\000007.png;[0.14575517]
000509\000008.png;[0.24783]
000509\000009.png;[0.15957123]
000509\000010.png;[0.14860052]
000509\000011.png;[0.16818053]
000509\000012.png;[0.11031878]
000509\000013.png;[0.16541544]
000509\000014.png;[0.21150476]
000509\000015.png;[0.13728115]
000509\000016.png;[0.12757704]
000510\000001.png;[0.35751954]
000510\000002.png;[0.22968459]
000510\000003.png;[0.3146261]
000510\000004.png;[0.36495054]
000510\000005.png;[0.33029217]
000510\000006.png;[0.35886762]
000511\000001.png;[0.34316897]
000511\000002.png;[0.4361339]
000511\000003.png;[0.43858826]
000511\000004.png;[0.4400165]
000511\000005.png;[0.33405575]
000511\000006.png;[0.23562038]
000511\000007.png;[0.39825642]
000511\000008.png;[0.34613982]
000511\000009.png;[0.41075075]
000512\000001.png;[0.33067647]
000512\000002.png;[0.37023795]
000512\000003.png;[0.3958078]
000512\000004.png;[0.24557817]
000512\000005.png;[0.26378626]
000513\000001.png;[0.24534217]
000513\000002.png;[0.20527846]
000513\000003.png;[0.16478336]
000513\000004.png;[0.23941678]
000513\000005.png;[0.23650974]
000513\000006.png;[0.23283574]
000513\000007.png;[0.1275976]
000514\000001.png;[0.49034515]
000514\000002.png;[0.4782529]
000514\000003.png;[0.42383993]
000514\000004.png;[0.4630014]
000514\000005.png;[0.3686997]
000514\000006.png;[0.43762624]
000514\000007.png;[0.4910595]
000514\000008.png;[0.5159958]
000514\000009.png;[0.42657065]
000514\000010.png;[0.44102132]
000514\000011.png;[0.3893719]
000514\000012.png;[0.39747596]
000514\000013.png;[0.41741502]
000514\000014.png;[0.3881662]
000514\000015.png;[0.4437324]
000514\000016.png;[0.42802244]
000514\000017.png;[0.37385213]
000514\000018.png;[0.3860704]
000514\000019.png;[0.43520242]
000514\000020.png;[0.4124384]
000514\000021.png;[0.34644952]
000514\000022.png;[0.42883074]
000514\000023.png;[0.45204708]
000514\000024.png;[0.37450254]
000514\000025.png;[0.41466054]
000514\000026.png;[0.340237]
000514\000027.png;[0.3811823]
000514\000028.png;[0.4151272]
000514\000029.png;[0.4727494]
000514\000030.png;[0.4774074]
000514\000031.png;[0.48975945]
000514\000032.png;[0.19012755]
000514\000033.png;[0.23416361]
000515\000001.png;[0.43060765]
000515\000002.png;[0.42977887]
000515\000003.png;[0.41053787]
000515\000004.png;[0.38786185]
000515\000005.png;[0.36439162]
000515\000006.png;[0.37760538]
000515\000007.png;[0.34205425]
000515\000008.png;[0.40843737]
000515\000009.png;[0.37156537]
000516\000001.png;[0.3277033]
000516\000002.png;[0.31294277]
000516\000003.png;[0.39012486]
000516\000004.png;[0.41438806]
000516\000005.png;[0.42020872]
000516\000006.png;[0.28691587]
000516\000007.png;[0.31318244]
000516\000008.png;[0.36796263]
000516\000009.png;[0.35914674]
000516\000010.png;[0.278927]
000516\000011.png;[0.37300003]
000516\000012.png;[0.39567977]
000516\000013.png;[0.3014383]
000516\000014.png;[0.36825806]
000516\000015.png;[0.38962048]
000516\000016.png;[0.23893455]
000516\000017.png;[0.33726284]
000516\000018.png;[0.36737996]
000516\000019.png;[0.38193908]
000517\000001.png;[0.26894173]
000517\000002.png;[0.268209]
000517\000003.png;[0.20932609]
000517\000004.png;[0.24027595]
000517\000005.png;[0.22413525]
000518\000001.png;[0.22973984]
000518\000002.png;[0.23723564]
000518\000003.png;[0.2710956]
000518\000004.png;[0.3323109]
000518\000005.png;[0.25913712]
000518\000006.png;[0.2368936]
000519\000001.png;[0.30782822]
000519\000002.png;[0.30973867]
000519\000003.png;[0.24850649]
000519\000004.png;[0.3528012]
000519\000005.png;[0.28654414]
000519\000006.png;[0.11811903]
000519\000007.png;[0.20045546]
000519\000008.png;[0.12368]
000519\000009.png;[0.25180617]
000519\000010.png;[0.15839872]
000519\000011.png;[0.31759405]
000519\000012.png;[0.25448123]
000519\000013.png;[0.10430777]
000519\000014.png;[0.38541585]
000519\000015.png;[0.24754947]
000519\000016.png;[0.26494148]
000520\000001.png;[0.34541285]
000520\000002.png;[0.37831777]
000520\000003.png;[0.4139601]
000520\000004.png;[0.3495672]
000520\000005.png;[0.295251]
000520\000006.png;[0.34266323]
000520\000007.png;[0.31957775]
000520\000008.png;[0.35205606]
000520\000009.png;[0.3205535]
000520\000010.png;[0.31548923]
000520\000011.png;[0.33653885]
000520\000012.png;[0.40289497]
000520\000013.png;[0.3607906]
000521\000001.png;[0.37593496]
000521\000002.png;[0.3781824]
000521\000003.png;[0.28837335]
000521\000004.png;[0.35800788]
000521\000005.png;[0.34287164]
000521\000006.png;[0.352409]
000521\000007.png;[0.35841268]
000521\000008.png;[0.3974061]
000521\000009.png;[0.34055617]
000521\000010.png;[0.2575957]
000522\000001.png;[0.28299525]
000522\000002.png;[0.2534971]
000522\000003.png;[0.2838192]
000522\000004.png;[0.2105889]
000522\000005.png;[0.13888282]
000522\000006.png;[0.18415365]
000522\000007.png;[0.12994632]
000522\000008.png;[0.21234697]
000522\000009.png;[0.21076235]
000522\000010.png;[0.21959186]
000522\000011.png;[0.2909261]
000522\000012.png;[0.1842998]
000522\000013.png;[0.24044561]
000522\000014.png;[0.17701188]
000522\000015.png;[0.22157359]
000522\000016.png;[0.26076126]
000522\000017.png;[0.2547929]
000522\000018.png;[0.21546075]
000522\000019.png;[0.2458444]
000522\000020.png;[0.29136264]
000522\000021.png;[0.18429136]
000522\000022.png;[0.29531857]
000522\000023.png;[0.2511691]
000523\000001.png;[0.222835]
000523\000002.png;[0.3435346]
000523\000003.png;[0.29652667]
000523\000004.png;[0.32312316]
000523\000005.png;[0.26768827]
000524\000001.png;[0.2924469]
000524\000002.png;[0.245031]
000524\000003.png;[0.287448]
000524\000004.png;[0.26261443]
000524\000005.png;[0.3308151]
000524\000006.png;[0.20723048]
000524\000007.png;[0.21799716]
000524\000008.png;[0.28045332]
000525\000001.png;[0.320376]
000525\000002.png;[0.3365344]
000525\000003.png;[0.32007337]
000525\000004.png;[0.2503033]
000525\000005.png;[0.35249847]
000526\000001.png;[0.22399577]
000526\000002.png;[0.2666791]
000526\000003.png;[0.23350582]
000526\000004.png;[0.34296182]
000526\000005.png;[0.2676659]
000526\000006.png;[0.34240958]
000526\000007.png;[0.32462224]
000526\000008.png;[0.3152023]
000526\000009.png;[0.37568712]
000526\000010.png;[0.38639146]
000527\000001.png;[0.39118296]
000527\000002.png;[0.3810714]
000527\000003.png;[0.36509633]
000527\000004.png;[0.35729274]
000527\000005.png;[0.29660204]
000528\000001.png;[0.43406853]
000528\000002.png;[0.4395418]
000528\000003.png;[0.36509216]
000528\000004.png;[0.3550613]
000528\000005.png;[0.4807658]
000528\000006.png;[0.463243]
000528\000007.png;[0.37907922]
000529\000001.png;[0.2275815]
000529\000002.png;[0.25113565]
000529\000003.png;[0.38598302]
000529\000004.png;[0.3995152]
000529\000005.png;[0.37427807]
000529\000006.png;[0.35058102]
000529\000007.png;[0.3878811]
000529\000008.png;[0.4286989]
000529\000009.png;[0.34570107]
000529\000010.png;[0.29594544]
000530\000001.png;[0.36006656]
000530\000002.png;[0.48990953]
000530\000003.png;[0.4658808]
000530\000004.png;[0.3581635]
000530\000005.png;[0.4642951]
000530\000006.png;[0.35377693]
000530\000007.png;[0.44932696]
000530\000008.png;[0.26703846]
000530\000009.png;[0.45227385]
000530\000010.png;[0.42509532]
000530\000011.png;[0.36668116]
000531\000001.png;[0.20774516]
000531\000002.png;[0.31002343]
000531\000003.png;[0.33005732]
000531\000004.png;[0.35273707]
000531\000005.png;[0.40305376]
000531\000006.png;[0.32710043]
000532\000001.png;[0.28731266]
000532\000002.png;[0.3721795]
000532\000003.png;[0.35272953]
000532\000004.png;[0.382805]
000532\000005.png;[0.30948746]
000532\000006.png;[0.29427546]
000532\000007.png;[0.3034432]
000532\000008.png;[0.4493239]
000532\000009.png;[0.40257943]
000532\000010.png;[0.2974376]
000532\000011.png;[0.41687667]
000532\000012.png;[0.31755793]
000532\000013.png;[0.28486875]
000532\000014.png;[0.29107255]
000532\000015.png;[0.3092423]
000532\000016.png;[0.25180343]
000532\000017.png;[0.41074628]
000532\000018.png;[0.2332735]
000532\000019.png;[0.32550925]
000532\000020.png;[0.37757096]
000532\000021.png;[0.33763975]
000532\000022.png;[0.3174878]
000532\000023.png;[0.2439985]
000533\000001.png;[0.56225765]
000533\000002.png;[0.56225765]
000533\000003.png;[0.5120446]
000533\000004.png;[0.5479015]
000533\000005.png;[0.4361599]
000533\000006.png;[0.49368724]
000533\000007.png;[0.42589742]
000534\000001.png;[0.35824537]
000534\000002.png;[0.33477473]
000534\000003.png;[0.23377752]
000534\000004.png;[0.387514]
000534\000005.png;[0.26191983]
000534\000006.png;[0.11899039]
000535\000001.png;[0.07259446]
000535\000002.png;[0.26356447]
000535\000003.png;[0.30400124]
000535\000004.png;[0.22972253]
000535\000005.png;[0.23356557]
000535\000006.png;[0.2558288]
000536\000001.png;[0.19959211]
000536\000002.png;[0.19782007]
000536\000003.png;[0.2166236]
000536\000004.png;[0.19963104]
000536\000005.png;[0.15235677]
000536\000006.png;[0.22285518]
000537\000001.png;[0.35743153]
000537\000002.png;[0.36040044]
000537\000003.png;[0.34183323]
000537\000004.png;[0.2711085]
000537\000005.png;[0.27578986]
000537\000006.png;[0.3426231]
000537\000007.png;[0.48826075]
000537\000008.png;[0.36209887]
000537\000009.png;[0.3850737]
000538\000001.png;[0.39153713]
000538\000002.png;[0.36553434]
000538\000003.png;[0.40422782]
000538\000004.png;[0.17746434]
000538\000005.png;[0.3683148]
000539\000001.png;[0.28165236]
000539\000002.png;[0.3649031]
000539\000003.png;[0.27621815]
000539\000004.png;[0.3670459]
000539\000005.png;[0.15203017]
000539\000006.png;[0.23279291]
000539\000007.png;[0.48440745]
000540\000001.png;[0.23147002]
000540\000002.png;[0.19613016]
000540\000003.png;[0.26240948]
000540\000004.png;[0.16753009]
000540\000005.png;[0.24662668]
000540\000006.png;[0.2962072]
000540\000007.png;[0.22751218]
000540\000008.png;[0.26053983]
000540\000009.png;[0.25103968]
000540\000010.png;[0.2082997]
000540\000011.png;[0.28606406]
000540\000012.png;[0.33119783]
000541\000001.png;[0.41183627]
000541\000002.png;[0.3872818]
000541\000003.png;[0.38477263]
000541\000004.png;[0.44601923]
000541\000005.png;[0.4411867]
000541\000006.png;[0.36366463]
000542\000001.png;[0.3603319]
000542\000002.png;[0.34798172]
000542\000003.png;[0.36731666]
000542\000004.png;[0.32543594]
000542\000005.png;[0.33335862]
000543\000001.png;[0.39968383]
000543\000002.png;[0.3952638]
000543\000003.png;[0.43046588]
000543\000004.png;[0.48666728]
000543\000005.png;[0.5163582]
000543\000006.png;[0.3907544]
000543\000007.png;[0.40158162]
000543\000008.png;[0.39868182]
000544\000001.png;[0.34711352]
000544\000002.png;[0.42858008]
000544\000003.png;[0.4168706]
000544\000004.png;[0.45229706]
000544\000005.png;[0.3998993]
000544\000006.png;[0.3084828]
000544\000007.png;[0.29441017]
000544\000008.png;[0.31661043]
000544\000009.png;[0.30246982]
000544\000010.png;[0.4153061]
000544\000011.png;[0.3780006]
000544\000012.png;[0.22283217]
000545\000001.png;[0.33387262]
000545\000002.png;[0.41580415]
000545\000003.png;[0.41764453]
000545\000004.png;[0.41565982]
000545\000005.png;[0.50829244]
000545\000006.png;[0.48503745]
000546\000001.png;[0.30009118]
000546\000002.png;[0.2128407]
000546\000003.png;[0.2708459]
000546\000004.png;[0.25837436]
000546\000005.png;[0.28560823]
000546\000006.png;[0.26303685]
000546\000007.png;[0.35812956]
000546\000008.png;[0.18583041]
000546\000009.png;[0.26895365]
000546\000010.png;[0.23857665]
000546\000011.png;[0.20623586]
000546\000012.png;[0.24048707]
000546\000013.png;[0.2612516]
000546\000014.png;[0.2763229]
000546\000015.png;[0.1602642]
000546\000016.png;[0.29052547]
000546\000017.png;[0.35642654]
000547\000001.png;[0.21376643]
000547\000002.png;[0.28461066]
000547\000003.png;[0.30501124]
000547\000004.png;[0.2905097]
000547\000005.png;[0.18562251]
000547\000006.png;[0.19384828]
000547\000007.png;[0.22946969]
000548\000001.png;[0.4023149]
000548\000002.png;[0.4219224]
000548\000003.png;[0.4009818]
000548\000004.png;[0.42364472]
000548\000005.png;[0.41774917]
000548\000006.png;[0.45555443]
000549\000001.png;[0.18238345]
000549\000002.png;[0.15441164]
000549\000003.png;[0.16839483]
000549\000004.png;[0.23537338]
000549\000005.png;[0.17419255]
000549\000006.png;[0.24599534]
000549\000007.png;[0.2615861]
000550\000001.png;[0.19789228]
000550\000002.png;[0.5053599]
000550\000003.png;[0.5794861]
000550\000004.png;[0.4842036]
000550\000005.png;[0.38566384]
000551\000001.png;[0.33349878]
000551\000002.png;[0.47752303]
000551\000003.png;[0.31221482]
000551\000004.png;[0.49985754]
000551\000005.png;[0.3283284]
000551\000006.png;[0.4718197]
000551\000007.png;[0.45093298]
000551\000008.png;[0.34576935]
000551\000009.png;[0.46511737]
000551\000010.png;[0.45675498]
000551\000011.png;[0.40227872]
000551\000012.png;[0.48337254]
000551\000013.png;[0.43858165]
000551\000014.png;[0.34415662]
000551\000015.png;[0.4515385]
000551\000016.png;[0.37600785]
000551\000017.png;[0.4208066]
000551\000018.png;[0.43147022]
000551\000019.png;[0.39774546]
000551\000020.png;[0.42478257]
000551\000021.png;[0.41122264]
000551\000022.png;[0.4159031]
000551\000023.png;[0.37382317]
000551\000024.png;[0.3305388]
000551\000025.png;[0.26152644]
000551\000026.png;[0.37900364]
000551\000027.png;[0.3620609]
000551\000028.png;[0.3618845]
000551\000029.png;[0.36443773]
000551\000030.png;[0.3055672]
000552\000001.png;[0.29895878]
000552\000002.png;[0.4460724]
000552\000003.png;[0.38352728]
000552\000004.png;[0.44376916]
000552\000005.png;[0.5105096]
000552\000006.png;[0.52379155]
000552\000007.png;[0.37834087]
000553\000001.png;[0.20256549]
000553\000002.png;[0.2942372]
000553\000003.png;[0.22877243]
000553\000004.png;[0.12450626]
000554\000001.png;[0.19510707]
000554\000002.png;[0.28588367]
000554\000003.png;[0.22216973]
000554\000004.png;[0.17151293]
000555\000001.png;[0.19895822]
000555\000002.png;[0.24450931]
000555\000003.png;[0.21842608]
000555\000004.png;[0.2000497]
000556\000001.png;[0.30778813]
000556\000002.png;[0.28460848]
000556\000003.png;[0.31606975]
000556\000004.png;[0.25472948]
000556\000005.png;[0.24745423]
000556\000006.png;[0.27242014]
000556\000007.png;[0.32446823]
000556\000008.png;[0.27689543]
000556\000009.png;[0.377774]
000556\000010.png;[0.2822088]
000556\000011.png;[0.35835645]
000556\000012.png;[0.23282972]
000556\000013.png;[0.25959784]
000556\000014.png;[0.3283164]
000556\000015.png;[0.33341354]
000556\000016.png;[0.25240973]
000556\000017.png;[0.25626227]
000556\000018.png;[0.35927525]
000556\000019.png;[0.26746726]
000556\000020.png;[0.30110276]
000556\000021.png;[0.26126662]
000556\000022.png;[0.3179314]
000556\000023.png;[0.33430925]
000556\000024.png;[0.24490622]
000556\000025.png;[0.3214228]
000556\000026.png;[0.21237278]
000557\000001.png;[0.19549856]
000557\000002.png;[0.20879662]
000557\000003.png;[0.13521203]
000557\000004.png;[0.25878313]
000557\000005.png;[0.09594846]
000558\000001.png;[0.30734512]
000558\000002.png;[0.20732787]
000558\000003.png;[0.28795722]
000558\000004.png;[0.19860098]
000558\000005.png;[0.26925552]
000558\000006.png;[0.36293012]
000558\000007.png;[0.24470037]
000558\000008.png;[0.2974288]
000558\000009.png;[0.30348712]
000558\000010.png;[0.292612]
000558\000011.png;[0.29209933]
000558\000012.png;[0.34008247]
000558\000013.png;[0.17666575]
000558\000014.png;[0.26772892]
000558\000015.png;[0.2759449]
000558\000016.png;[0.28559247]
000558\000017.png;[0.2937575]
000558\000018.png;[0.2468099]
000558\000019.png;[0.32533348]
