img;score
u11099\u11099s0002_fa2.png;[0.2830907]
u11099\u11099s0002_fa3.png;[0.316172]
u11099\u11099s0002_fa4.png;[0.3072445]
u11100\u11100s0001_fa1.png;[0.38948143]
u11100\u11100s0001_fa2.png;[0.3894426]
u11100\u11100s0001_fa3.png;[0.2815268]
u11100\u11100s0001_fa4.png;[0.43329427]
u11100\u11100s0002_fa1.png;[0.4193133]
u11100\u11100s0002_fa2.png;[0.39288008]
u11100\u11100s0002_fa3.png;[0.4344012]
u11100\u11100s0002_fa4.png;[0.4261524]
u11101\u11101s0001_fa1.png;[0.50834036]
u11101\u11101s0001_fa2.png;[0.49741122]
u11101\u11101s0001_fa3.png;[0.45411927]
u11101\u11101s0001_fa4.png;[0.42177886]
u11101\u11101s0002_fa1.png;[0.52787787]
u11101\u11101s0002_fa2.png;[0.52956223]
u11101\u11101s0002_fa3.png;[0.4660491]
u11101\u11101s0002_fa4.png;[0.48756167]
u11102\u11102s0001_fa1.png;[0.36054435]
u11102\u11102s0001_fa2.png;[0.34444734]
u11102\u11102s0002_fa1.png;[0.37319532]
u11102\u11102s0002_fa2.png;[0.3730805]
u11103\u11103s0001_fa1.png;[0.390629]
u11103\u11103s0001_fa2.png;[0.4066909]
u11103\u11103s0002_fa1.png;[0.51597255]
u11103\u11103s0002_fa2.png;[0.48496234]
u11104\u11104s0001_fa1.png;[0.37209907]
u11104\u11104s0001_fa2.png;[0.36332074]
u11104\u11104s0001_fa3.png;[0.29629198]
u11104\u11104s0001_fa4.png;[0.34637928]
u11104\u11104s0002_fa1.png;[0.35789537]
u11104\u11104s0002_fa2.png;[0.36049747]
u11104\u11104s0002_fa3.png;[0.2836755]
u11104\u11104s0002_fa4.png;[0.34086335]
u11105\u11105s0001_fa1.png;[0.52588195]
u11105\u11105s0001_fa2.png;[0.54567194]
u11105\u11105s0002_fa1.png;[0.56629646]
u11105\u11105s0002_fa2.png;[0.5614001]
u11106\u11106s0001_fa1.png;[0.12293586]
u11106\u11106s0001_fa2.png;[0.17764866]
u11106\u11106s0001_fa3.png;[0.25522497]
u11106\u11106s0001_fa4.png;[0.23467231]
u11106\u11106s0002_fa1.png;[0.21739733]
u11106\u11106s0002_fa2.png;[0.15587103]
u11106\u11106s0002_fa3.png;[0.36093375]
u11106\u11106s0002_fa4.png;[0.21854317]
u11107\u11107s0001_fa1.png;[0.33821818]
u11107\u11107s0001_fa2.png;[0.3408602]
u11107\u11107s0001_fa3.png;[0.42232662]
u11107\u11107s0001_fa4.png;[0.3892609]
u11107\u11107s0002_fa1.png;[0.38529408]
u11107\u11107s0002_fa2.png;[0.37248638]
u11107\u11107s0002_fa3.png;[0.29676366]
u11107\u11107s0002_fa4.png;[0.2962125]
u11108\u11108s0001_fa1.png;[0.34449995]
u11108\u11108s0001_fa2.png;[0.29147834]
u11108\u11108s0001_fa3.png;[0.2980691]
u11108\u11108s0001_fa4.png;[0.41221726]
u11108\u11108s0002_fa1.png;[0.30678716]
u11108\u11108s0002_fa2.png;[0.36056125]
u11108\u11108s0002_fa3.png;[0.16104957]
u11108\u11108s0002_fa4.png;[0.11910933]
u11109\u11109s0001_fa1.png;[0.4296527]
u11109\u11109s0001_fa2.png;[0.40516785]
u11109\u11109s0001_fa3.png;[0.32903653]
u11109\u11109s0001_fa4.png;[0.3477074]
u11109\u11109s0002_fa1.png;[0.44251108]
u11109\u11109s0002_fa2.png;[0.46543717]
u11109\u11109s0002_fa3.png;[0.26184675]
u11109\u11109s0002_fa4.png;[0.38941962]
u11110\u11110s0001_fa1.png;[0.45793086]
u11110\u11110s0001_fa2.png;[0.4609653]
u11110\u11110s0002_fa1.png;[0.49802053]
u11110\u11110s0002_fa2.png;[0.52787673]
u11111\u11111s0001_fa1.png;[0.31064093]
u11111\u11111s0001_fa2.png;[0.29918605]
u11111\u11111s0001_fa3.png;[0.22301203]
u11111\u11111s0001_fa4.png;[0.23921937]
u11111\u11111s0002_fa1.png;[0.29356232]
u11111\u11111s0002_fa2.png;[0.30173814]
u11111\u11111s0002_fa3.png;[0.30898833]
u11111\u11111s0002_fa4.png;[0.31030747]
u11112\u11112s0001_fa1.png;[0.35262024]
u11112\u11112s0001_fa2.png;[0.30302638]
u11112\u11112s0001_fa3.png;[0.24748623]
u11112\u11112s0001_fa4.png;[0.17258584]
u11112\u11112s0002_fa1.png;[0.28586948]
u11112\u11112s0002_fa2.png;[0.3014614]
u11112\u11112s0002_fa3.png;[0.29324558]
u11112\u11112s0002_fa4.png;[0.28031904]
u11113\u11113s0001_fa1.png;[0.3275347]
u11113\u11113s0001_fa2.png;[0.35412088]
u11113\u11113s0001_fa3.png;[0.3590714]
u11113\u11113s0001_fa4.png;[0.3278898]
u11113\u11113s0002_fa1.png;[0.36699775]
u11113\u11113s0002_fa2.png;[0.34642637]
u11113\u11113s0002_fa3.png;[0.33198225]
u11113\u11113s0002_fa4.png;[0.35718256]
u11114\u11114s0001_fa1.png;[0.34844306]
u11114\u11114s0001_fa2.png;[0.34959826]
u11114\u11114s0001_fa3.png;[0.26905477]
u11114\u11114s0001_fa4.png;[0.23693052]
u11114\u11114s0002_fa1.png;[0.3917215]
u11114\u11114s0002_fa2.png;[0.37228435]
u11114\u11114s0002_fa3.png;[0.42248696]
u11114\u11114s0002_fa4.png;[0.40131727]
u11115\u11115s0001_fa1.png;[0.51011914]
u11115\u11115s0001_fa2.png;[0.50037336]
u11115\u11115s0001_fa3.png;[0.47520345]
u11115\u11115s0001_fa4.png;[0.42063847]
u11115\u11115s0002_fa1.png;[0.452233]
u11115\u11115s0002_fa2.png;[0.4335839]
u11115\u11115s0002_fa3.png;[0.43818262]
u11115\u11115s0002_fa4.png;[0.41295138]
u11116\u11116s0001_fa1.png;[0.3184615]
u11116\u11116s0001_fa2.png;[0.31270236]
u11116\u11116s0001_fa3.png;[0.29575345]
u11116\u11116s0001_fa4.png;[0.35006815]
u11116\u11116s0002_fa1.png;[0.34585428]
u11116\u11116s0002_fa2.png;[0.3514328]
u11116\u11116s0002_fa3.png;[0.3798679]
u11116\u11116s0002_fa4.png;[0.40517622]
u11117\u11117s0001_fa1.png;[0.4363215]
u11117\u11117s0001_fa2.png;[0.413813]
u11117\u11117s0001_fa3.png;[0.42127752]
u11117\u11117s0001_fa4.png;[0.4590867]
u11117\u11117s0002_fa1.png;[0.46405074]
u11117\u11117s0002_fa2.png;[0.42704087]
u11117\u11117s0002_fa3.png;[0.310664]
u11117\u11117s0002_fa4.png;[0.3628599]
u11118\u11118s0001_fa1.png;[0.45814002]
u11118\u11118s0001_fa2.png;[0.44064462]
u11118\u11118s0001_fa3.png;[0.38031048]
u11118\u11118s0001_fa4.png;[0.35361066]
u11118\u11118s0002_fa1.png;[0.46314824]
u11118\u11118s0002_fa2.png;[0.44883516]
u11118\u11118s0002_fa3.png;[0.37218505]
u11118\u11118s0002_fa4.png;[0.3087138]
u11119\u11119s0001_fa1.png;[0.29065642]
u11119\u11119s0001_fa2.png;[0.28575128]
u11119\u11119s0001_fa3.png;[0.23642522]
u11119\u11119s0001_fa4.png;[0.21967906]
u11119\u11119s0002_fa1.png;[0.36470172]
u11119\u11119s0002_fa2.png;[0.42218065]
u11119\u11119s0002_fa3.png;[0.40828472]
u11119\u11119s0002_fa4.png;[0.26493666]
u11120\u11120s0001_fa1.png;[0.4898108]
u11120\u11120s0001_fa2.png;[0.50391173]
u11120\u11120s0001_fa3.png;[0.39644378]
u11120\u11120s0001_fa4.png;[0.35576534]
u11120\u11120s0002_fa1.png;[0.57115096]
u11120\u11120s0002_fa2.png;[0.5663467]
u11120\u11120s0002_fa3.png;[0.45766148]
u11120\u11120s0002_fa4.png;[0.3895262]
u11121\u11121s0001_fa1.png;[0.32700202]
u11121\u11121s0001_fa2.png;[0.28792462]
u11121\u11121s0001_fa3.png;[0.3385734]
u11121\u11121s0001_fa4.png;[0.35206828]
u11121\u11121s0002_fa1.png;[0.38988206]
u11121\u11121s0002_fa2.png;[0.35664472]
u11121\u11121s0002_fa3.png;[0.19817647]
u11121\u11121s0002_fa4.png;[0.25423458]
u11122\u11122s0001_fa1.png;[0.36946756]
u11122\u11122s0001_fa2.png;[0.38399836]
u11122\u11122s0001_fa3.png;[0.30888233]
u11122\u11122s0001_fa4.png;[0.39896]
u11122\u11122s0002_fa1.png;[0.39051425]
u11122\u11122s0002_fa2.png;[0.35223016]
u11122\u11122s0002_fa3.png;[0.24192625]
u11122\u11122s0002_fa4.png;[0.3144684]
u11123\u11123s0001_fa1.png;[0.50766003]
u11123\u11123s0001_fa2.png;[0.48757437]
u11123\u11123s0001_fa3.png;[0.37440577]
u11123\u11123s0001_fa4.png;[0.3731873]
u11123\u11123s0002_fa1.png;[0.47249794]
u11123\u11123s0002_fa2.png;[0.50023186]
u11123\u11123s0002_fa3.png;[0.43862373]
u11123\u11123s0002_fa4.png;[0.4149649]
u11124\u11124s0001_fa1.png;[0.26442057]
u11124\u11124s0001_fa2.png;[0.23792285]
u11124\u11124s0001_fa3.png;[0.23230585]
u11124\u11124s0001_fa4.png;[0.17100996]
u11124\u11124s0002_fa1.png;[0.33941385]
u11124\u11124s0002_fa2.png;[0.2998309]
u11124\u11124s0002_fa3.png;[0.30720246]
u11124\u11124s0002_fa4.png;[0.25708914]
u11125\u11125s0001_fa1.png;[0.47375774]
u11125\u11125s0001_fa2.png;[0.45905542]
u11125\u11125s0001_fa3.png;[0.48413435]
u11125\u11125s0001_fa4.png;[0.44508904]
u11125\u11125s0002_fa1.png;[0.48890895]
u11125\u11125s0002_fa2.png;[0.45441478]
u11125\u11125s0002_fa3.png;[0.43091184]
u11125\u11125s0002_fa4.png;[0.46689832]
u11126\u11126s0001_fa1.png;[0.36088407]
u11126\u11126s0001_fa2.png;[0.41560254]
u11126\u11126s0001_fa3.png;[0.38315263]
u11126\u11126s0001_fa4.png;[0.37107134]
u11126\u11126s0002_fa1.png;[0.38104928]
u11126\u11126s0002_fa2.png;[0.39431137]
u11126\u11126s0002_fa3.png;[0.26485628]
u11126\u11126s0002_fa4.png;[0.21768516]
u11127\u11127s0001_fa1.png;[0.27081352]
u11127\u11127s0001_fa2.png;[0.4056649]
u11127\u11127s0001_fa3.png;[0.30195016]
u11127\u11127s0001_fa4.png;[0.3306161]
u11127\u11127s0002_fa1.png;[0.37247843]
u11127\u11127s0002_fa2.png;[0.48127472]
u11127\u11127s0002_fa3.png;[0.13106465]
u11127\u11127s0002_fa4.png;[0.26138118]
u11128\u11128s0001_fa1.png;[0.2626522]
u11128\u11128s0001_fa2.png;[0.28807387]
u11128\u11128s0001_fa3.png;[0.33595055]
u11128\u11128s0001_fa4.png;[0.29612395]
u11128\u11128s0002_fa1.png;[0.32041967]
u11128\u11128s0002_fa2.png;[0.33842456]
u11128\u11128s0002_fa3.png;[0.15266338]
u11128\u11128s0002_fa4.png;[0.18593624]
u11129\u11129s0001_fa1.png;[0.49293303]
u11129\u11129s0001_fa2.png;[0.47648138]
u11129\u11129s0001_fa3.png;[0.36543065]
u11129\u11129s0001_fa4.png;[0.38949203]
u11129\u11129s0002_fa1.png;[0.5131871]
u11129\u11129s0002_fa2.png;[0.50088555]
u11129\u11129s0002_fa3.png;[0.4159526]
u11129\u11129s0002_fa4.png;[0.43574905]
u11130\u11130s0001_fa1.png;[0.46863544]
u11130\u11130s0001_fa2.png;[0.44109067]
u11130\u11130s0001_fa3.png;[0.42629176]
u11130\u11130s0001_fa4.png;[0.42845136]
u11130\u11130s0002_fa1.png;[0.50926995]
u11130\u11130s0002_fa2.png;[0.5076089]
u11130\u11130s0002_fa3.png;[0.441535]
u11130\u11130s0002_fa4.png;[0.3977086]
u11131\u11131s0001_fa1.png;[0.39453197]
u11131\u11131s0001_fa2.png;[0.41902298]
u11131\u11131s0001_fa3.png;[0.4323953]
u11131\u11131s0001_fa4.png;[0.40791294]
u11131\u11131s0002_fa1.png;[0.43655547]
u11131\u11131s0002_fa2.png;[0.40354037]
u11131\u11131s0002_fa3.png;[0.29548156]
u11131\u11131s0002_fa4.png;[0.2989458]
u11132\u11132s0001_fa1.png;[0.45903862]
u11132\u11132s0001_fa2.png;[0.4476092]
u11132\u11132s0001_fa3.png;[0.44263738]
u11132\u11132s0001_fa4.png;[0.39729142]
u11132\u11132s0002_fa1.png;[0.34157294]
u11132\u11132s0002_fa2.png;[0.44262365]
u11132\u11132s0002_fa3.png;[0.4525979]
u11132\u11132s0002_fa4.png;[0.4637307]
u11133\u11133s0001_fa1.png;[0.3987194]
u11133\u11133s0001_fa2.png;[0.39046317]
u11133\u11133s0001_fa3.png;[0.44435984]
u11133\u11133s0001_fa4.png;[0.38040608]
u11133\u11133s0002_fa1.png;[0.38198474]
u11133\u11133s0002_fa2.png;[0.39952624]
u11133\u11133s0002_fa3.png;[0.3761227]
u11133\u11133s0002_fa4.png;[0.38666165]
u11134\u11134s0001_fa1.png;[0.20724526]
u11134\u11134s0001_fa2.png;[0.1918186]
u11134\u11134s0001_fa3.png;[0.07416588]
u11134\u11134s0001_fa4.png;[0.09194475]
u11134\u11134s0002_fa1.png;[0.16242555]
u11134\u11134s0002_fa2.png;[0.19305831]
u11134\u11134s0002_fa3.png;[0.09065437]
u11134\u11134s0002_fa4.png;[0.20985392]
u11135\u11135s0001_fa1.png;[0.2585401]
u11135\u11135s0001_fa2.png;[0.33122975]
u11135\u11135s0001_fa3.png;[0.2602474]
u11135\u11135s0001_fa4.png;[0.28258428]
u11135\u11135s0002_fa1.png;[0.25615248]
u11135\u11135s0002_fa2.png;[0.25247824]
u11135\u11135s0002_fa3.png;[0.10465825]
u11135\u11135s0002_fa4.png;[0.20072448]
u11137\u11137s0001_fa1.png;[0.45248884]
u11137\u11137s0001_fa2.png;[0.47080088]
u11137\u11137s0001_fa3.png;[0.49956504]
u11137\u11137s0001_fa4.png;[0.53031]
u11137\u11137s0002_fa1.png;[0.424716]
u11137\u11137s0002_fa2.png;[0.47559732]
u11137\u11137s0002_fa3.png;[0.27806246]
u11137\u11137s0002_fa4.png;[0.29402494]
u11138\u11138s0001_fa1.png;[0.2258453]
u11138\u11138s0001_fa2.png;[0.2374818]
u11138\u11138s0001_fa3.png;[0.26205325]
u11138\u11138s0001_fa4.png;[0.24975911]
u11138\u11138s0002_fa1.png;[0.31861335]
u11138\u11138s0002_fa2.png;[0.29810554]
u11138\u11138s0002_fa3.png;[0.19425872]
u11138\u11138s0002_fa4.png;[0.20460278]
u11139\u11139s0001_fa1.png;[0.45347613]
u11139\u11139s0001_fa2.png;[0.476075]
u11139\u11139s0001_fa3.png;[0.34950048]
u11139\u11139s0001_fa4.png;[0.39085603]
u11139\u11139s0002_fa1.png;[0.5014194]
u11139\u11139s0002_fa2.png;[0.5616748]
u11139\u11139s0002_fa3.png;[0.40556917]
u11139\u11139s0002_fa4.png;[0.4460218]
u11140\u11140s0001_fa1.png;[0.22086239]
u11140\u11140s0001_fa2.png;[0.27338296]
u11140\u11140s0001_fa3.png;[0.2126559]
u11140\u11140s0001_fa4.png;[0.31054506]
u11140\u11140s0002_fa1.png;[0.23676744]
u11140\u11140s0002_fa2.png;[0.2648072]
u11140\u11140s0002_fa3.png;[0.17756265]
u11140\u11140s0002_fa4.png;[0.26791626]
u11142\u11142s0001_fa1.png;[0.32397392]
u11142\u11142s0001_fa2.png;[0.31543687]
u11142\u11142s0001_fa3.png;[0.35143244]
u11142\u11142s0001_fa4.png;[0.3200057]
u11142\u11142s0002_fa1.png;[0.43679413]
u11142\u11142s0002_fa2.png;[0.40964282]
u11142\u11142s0002_fa3.png;[0.44593114]
u11142\u11142s0002_fa4.png;[0.4833637]
u11143\u11143s0001_fa1.png;[0.35612327]
u11143\u11143s0001_fa2.png;[0.3183695]
u11143\u11143s0001_fa3.png;[0.25166985]
u11143\u11143s0001_fa4.png;[0.33933458]
u11143\u11143s0002_fa1.png;[0.27903795]
u11143\u11143s0002_fa2.png;[0.32490444]
u11143\u11143s0002_fa3.png;[0.3352133]
u11143\u11143s0002_fa4.png;[0.36501014]
u11144\u11144s0001_fa1.png;[0.24727231]
u11144\u11144s0001_fa2.png;[0.25647518]
u11144\u11144s0001_fa3.png;[0.36137372]
u11144\u11144s0001_fa4.png;[0.20729801]
u11144\u11144s0002_fa1.png;[0.23985523]
u11144\u11144s0002_fa2.png;[0.21737659]
u11144\u11144s0002_fa3.png;[0.2482413]
u11144\u11144s0002_fa4.png;[0.265789]
u11145\u11145s0001_fa1.png;[0.43291876]
u11145\u11145s0001_fa2.png;[0.45320597]
u11145\u11145s0001_fa3.png;[0.3094322]
u11145\u11145s0001_fa4.png;[0.39788598]
u11145\u11145s0002_fa1.png;[0.47366422]
u11145\u11145s0002_fa2.png;[0.49801913]
u11145\u11145s0002_fa3.png;[0.41738266]
u11145\u11145s0002_fa4.png;[0.3626809]
